start	end	F2:HeadMovement	F2:janej	F2:yes	F2:no	F2:word01	F2:Face	F2:pitch	F5:pitch	F2:intensity	F5:intensity	F2:x-pos	F2:y-pos	F2:weight	F2:velocity-r	F2:velocity-clock	F2:velocity-x	F2:velocity-y	F2:acceleration-r	F2:acceleration-clock	F2:acceleration-x	F2:acceleration-y	F2:jerk-r	F2:jerk-clock	F2:jerk-x	F2:jerk-y
7784	7796	Tilt		0	0	0	Laughter	270.2186093304676	269.70459182514816	50.18554694444538	56.35371376497558	364.447000	114.981000	0.899513	1.764204	2	1.500400	-0.928017	0.125972	6	-0.025179	0.123430	0.021218	6	-0.002245	0.021098
7788	7796	Tilt		0	0	0	Laughter	270.2186093304676	269.70459182514816	50.18554694444538	56.35371376497558	367.340000	114.024000	0.877783	1.559553	2	1.423283	-0.637550	0.181861	6	-0.008106	0.181681	0.016159	6	0.004078	0.015636
7792	7796	Tilt		0	0	0	Laughter	270.2186093304676	269.70459182514816	50.18554694444538	56.35371376497558	370.226000	113.982000	0.909814	1.451664	3	1.437683	-0.200983	0.224235	6	0.013895	0.223804	0.008688	6	0.001942	0.008469
7796	7800	Tilt		0	0	0	Laughter	259.2686999420258	252.81344028975533	44.121664871716746	52.198174081428846	371.198000	113.937000	0.943136	1.552590	3	1.531333	0.256033	0.231536	6	0.017245	0.230893	0.003517	12	-0.000640	-0.003458
7800	7804	Tilt		0	0	0	Laughter	259.2686999420258	246.0587467731921	37.593394929282404	44.99980782841246	372.197000	113.953000	0.971950	1.771986	4	1.609367	0.741533	0.206426	6	0.003903	0.206389	0.013902	1	0.005324	-0.012842
7804	7808	Tilt		0	0	0	Laughter	259.2686999420258	267.5291227324171	37.386039097656266	43.79580884902802	372.266000	114.948000	0.913193	1.856414	4	1.517967	1.068667	0.144230	6	0.019614	0.142890	0.018929	1	0.011961	-0.014671
7808	7812	Tilt		0	0	0	Laughter	259.2686999420258	259.6240782515388	41.2453899133578	49.23552914596818	374.166000	116.894000	0.855208	2.044508	4	1.601533	1.270867	0.143820	5	0.085517	0.115633	0.020054	1	0.009298	-0.017768
7812	7816	Tilt		0	0	0	Laughter	269.83639118132	269.84372124507075	43.210883734133894	51.135656215842474	377.086000	118.867000	0.849560	2.401068	4	1.860500	1.517783	0.108938	4	0.093231	0.056351	0.033009	11	-0.009751	-0.031536
7816	7817	Tilt		0	0	0	Laughter	254.55590376976104	254.20112086790667	42.49856272077939	48.85038745413788	379.041000	120.763000	0.938368	2.541578	4	2.002467	1.565167	0.077617	1	0.023210	-0.074065	0.046528	11	-0.025318	-0.039037
7820	7824	Tilt		0	0	0	Laughter	212.22158968709525	296.71106041665433	44.997615737994046	48.38266994375722	380.062000	121.768000	0.965235	2.318111	4	1.969117	1.223200	0.210253	11	-0.065124	-0.199913	0.044214	11	-0.027301	-0.034779
7824	7828	Tilt		0	0	0	Laughter	362.58194451462384	296.71106041665433	36.163351271133564	39.30332459173144	382.974000	122.787000	0.865170	1.833045	4	1.699133	0.687750	0.319558	11	-0.149529	-0.282415	0.035312	11	-0.017824	-0.030483
7828	7832	Tilt		0	0	0	Laughter	362.58194451462384	296.71106041665433	34.05783236423118	32.23931173476656	385.906000	125.701000	0.856511	1.345679	3	1.343083	0.083533	0.399734	11	-0.164591	-0.364276	0.015480	11	-0.004096	-0.014928
7832	7836	Tilt		0	0	0	Laughter	362.58194451462384	296.71106041665433	32.506754774017985	28.606934883229957	386.856000	125.694000	0.872785	1.291133	2	1.077500	-0.711350	0.408619	11	-0.157178	-0.377179	0.007981	5	0.003311	0.007261
7836	7840	Nod		0	0	0	Laughter	362.58194451462384	296.71106041665433	32.295172601894166	28.28330191464275	386.892000	122.773000	0.920805	1.610240	1	0.797467	-1.398900	0.350024	11	-0.151238	-0.315664	0.026896	5	0.007374	0.025865
7840	7844	Nod		0	0	0	Laughter	362.58194451462384	296.71106041665433	33.8176984174485	33.28142881770768	386.930000	120.832000	0.954571	1.976480	12	0.456317	-1.923083	0.259890	11	-0.130459	-0.224774	0.050648	6	0.010122	0.049627
7844	7848	Nod		0	0	0	Laughter	362.58194451462384	388.77853475584	44.929931805431494	52.4685364390988	386.930000	118.839000	0.898040	2.323544	12	0.226617	-2.312467	0.094296	10	-0.086812	-0.036816	0.066227	6	0.012993	0.064939
